urun_adi,ay_key,ort_fiyat,en_dusuk,en_yuksek,ithal_mi,hassasiyet_katsayisi,mevsim_faktoru,ay_start,yil,ay,ceyrek,ay_sin,ay_cos,fiyat_spread,urun_kod,fiyat_lag1,fiyat_lag2,fiyat_lag3,fiyat_lag6,fiyat_lag12,roll3_ort,roll3_std,roll6_ort,roll6_std,momentum_pct,fiyat_diff_1,fiyat_diff_2,diff_lag1,diff_lag2,diff_roll3_ort,diff_roll3_std,son_yon,son3_yon_toplam,volatilite_3,hedef_abs,hedef_aylik,konya_ort_sicaklik,konya_toplam_yagis,konya_nem,antalya_ort_sicaklik,dolar_kuru,mazot_fiyati,aylik_tufe,lojistik
üzüm (muhtelif),2023-10,26.22222222222222,18.22222222222222,34.22222222222222,0,1.4,1,2023-10-01,2023,10,4,-0.8660254037844386,0.5000000000000001,16.0,189,23.5,22.5,18.88888888888889,95.0,9.0,21.62962962962963,2.425643183975699,45.10052910052911,31.24532584511182,0.11583924349881802,2.7222222222222214,3.7222222222222214,1.0,3.6111111111111107,-5.261904761904762,13.172085722377139,1.0,1.0,0.1121444622728491,34.94444444444444,8.722222222222221,15.429032258064517,0.43548387096774194,52.29032258064516,21.774193548387096,27.45387096774194,42.0,3.43,1.1530625806451615
üzüm (muhtelif),2023-11,34.94444444444444,27.22222222222222,42.666666666666664,0,1.4,0,2023-11-01,2023,11,4,-0.5000000000000004,0.8660254037844384,15.444444444444443,189,26.22222222222222,23.5,22.5,71.42857142857143,10.5,24.074074074074076,1.9263710311865878,33.63756613756614,19.795899024994473,0.3326271186440677,8.722222222222221,11.444444444444443,2.7222222222222214,1.0,2.444444444444444,1.3275336828164483,1.0,3.0,0.08001848898775056,42.142857142857146,7.198412698412703,10.51,2.0633333333333335,66.7,16.96,28.503666666666668,43.0,3.28,1.2256576666666668
üzüm (muhteli̇f),2024-02,67.5,50.0,85.0,0,1.4,0,2024-02-01,2024,2,1,0.8660254037844386,0.5000000000000001,35.0,190,47.5,,,,,,,,,0.42105263157894735,20.0,,,,,,1.0,0.0,,75.0,7.5,5.375862068965517,0.3310344827586207,68.27586206896552,11.710344827586209,30.57758620689655,48.5,4.5,1.4830129310344828
üzüm (muhteli̇f),2024-03,75.0,50.0,100.0,0,1.4,0,2024-03-01,2024,3,1,1.0,6.123233995736766e-17,50.0,190,67.5,47.5,,,,57.5,14.142135623730951,57.5,14.142135623730951,0.11111111111111116,7.5,27.5,20.0,,,,1.0,1.0,0.2459501847605383,75.0,0.0,8.003225806451614,0.6322580645161291,56.064516129032256,13.441935483870967,31.12,50.0,3.2,1.556
üzüm (muhteli̇f),2024-04,75.0,50.0,100.0,0,1.4,0,2024-04-01,2024,4,2,0.8660254037844387,-0.4999999999999998,50.0,190,75.0,67.5,47.5,,,63.333333333333336,14.215601757693317,63.333333333333336,14.215601757693317,0.0,0.0,7.5,7.5,20.0,13.75,8.838834764831844,0.0,2.0,0.22445686985831553,72.77777777777777,-2.2222222222222285,16.193333333333335,1.0133333333333332,45.3,19.52,31.538666666666664,54.0,3.2,1.703088
üzüm (muhteli̇f),2024-05,72.77777777777777,50.0,95.55555555555556,0,1.4,0,2024-05-01,2024,5,2,0.49999999999999994,-0.8660254037844387,45.55555555555556,190,75.0,75.0,67.5,,,72.5,4.3301270189221865,66.25,12.990381056766578,-0.029629629629629672,-2.2222222222222285,-2.2222222222222285,0.0,7.5,9.166666666666666,10.103629710818451,-1.0,2.0,0.05972588991616809,53.333333333333336,-19.444444444444436,15.709677419354838,2.254838709677419,58.935483870967744,21.183870967741935,31.866129032258065,56.0,0.0,1.7845032258064517
üzüm (muhteli̇f),2024-06,53.333333333333336,38.333333333333336,68.33333333333333,0,1.4,0,2024-06-01,2024,6,2,1.2246467991473532e-16,-1.0,29.999999999999993,190,72.77777777777777,75.0,75.0,,,74.25925925925925,1.28300059819917,67.55555555555556,11.622601969576772,-0.26717557251908386,-19.444444444444436,-21.666666666666664,-2.2222222222222285,0.0,1.759259259259257,5.094275816103308,-1.0,0.0,0.017277314788717003,39.875,-13.458333333333336,25.38,0.21,34.733333333333334,29.509999999999998,32.45733333333333,58.0,1.6,1.8825253333333332
üzüm (muhteli̇f),2024-07,39.875,30.0,49.75,0,1.4,0,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,19.75,190,53.333333333333336,72.77777777777777,75.0,47.5,,67.03703703703704,11.919655586484513,65.18518518518518,11.907133802512949,-0.25234375,-13.458333333333336,-32.90277777777777,-19.444444444444436,-2.2222222222222285,-7.222222222222221,10.642913367037783,-1.0,-2.0,0.17780701703595683,37.5,-2.375,25.583870967741937,0.3064516129032258,40.03225806451613,31.403225806451612,32.80225806451613,60.0,3.2,1.968135483870968
üzüm (muhteli̇f),2024-08,37.5,30.0,45.0,0,1.4,1,2024-08-01,2024,8,3,-0.8660254037844385,-0.5000000000000004,15.0,190,39.875,53.333333333333336,72.77777777777777,67.5,,55.3287037037037,16.5418960086101,63.91435185185185,14.332123163454463,-0.059561128526645746,-2.375,-15.833333333333336,-13.458333333333336,-19.444444444444436,-11.708333333333334,8.743460960506496,-1.0,-3.0,0.2989749425035379,37.666666666666664,0.1666666666666643,25.280645161290323,0.07096774193548387,37.516129032258064,30.003225806451614,33.25645161290323,62.0,2.5,2.0619
üzüm (muhteli̇f),2024-09,37.666666666666664,30.0,45.333333333333336,0,1.4,1,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,15.333333333333336,190,37.5,39.875,53.333333333333336,75.0,,43.56944444444445,8.538752890552935,58.91435185185185,17.67433100840454,0.004444444444444473,0.1666666666666643,-2.2083333333333357,-2.375,-13.458333333333336,-11.759259259259258,8.660636405160238,1.0,-3.0,0.19598030223774665,39.166666666666664,1.5,20.126666666666665,1.1700000000000002,53.233333333333334,25.41,33.548,62.5,3.0,2.09675
üzüm (muhteli̇f),2024-10,39.166666666666664,30.0,48.333333333333336,0,1.4,1,2024-10-01,2024,10,4,-0.8660254037844386,0.5000000000000001,18.333333333333336,190,37.666666666666664,37.5,39.875,75.0,,38.34722222222222,1.3257160888170472,52.692129629629626,17.448952037642094,0.03982300884955747,1.5,1.6666666666666643,0.1666666666666643,-2.375,-5.222222222222224,7.245009457346284,1.0,-1.0,0.03457137210968033,48.75,9.583333333333336,13.412903225806453,0.016129032258064516,53.096774193548384,21.161290322580644,34.30516129032258,63.0,2.9,2.1612251612903224
üzüm (muhteli̇f),2024-11,48.75,30.0,67.5,0,1.4,0,2024-11-01,2024,11,4,-0.5000000000000004,0.8660254037844384,37.5,190,39.166666666666664,37.666666666666664,37.5,72.77777777777777,,38.11111111111111,0.9179284245478061,46.71990740740741,14.096964739484001,0.24468085106382986,9.583333333333336,11.083333333333336,1.5,0.1666666666666643,-0.2361111111111119,1.968648953903095,1.0,1.0,0.02408558548376168,60.55555555555556,11.805555555555557,6.3533333333333335,0.8400000000000001,69.9,14.836666666666668,34.53066666666667,64.0,2.2,2.2099626666666667
üzüm (muhteli̇f),2024-12,60.55555555555556,40.55555555555556,80.55555555555556,0,1.4,0,2024-12-01,2024,12,4,-2.4492935982947064e-16,1.0,40.0,190,48.75,39.166666666666664,37.666666666666664,53.333333333333336,,41.86111111111111,6.0129104926476975,42.71527777777778,6.670957820338918,0.24216524216524227,11.805555555555557,21.388888888888893,9.583333333333336,1.5,3.75,5.095613582070156,1.0,3.0,0.14363953399821972,65.0,4.444444444444443,4.1,1.4387096774193548,84.2258064516129,11.82258064516129,35.031612903225806,65.0,1.0,2.2770548387096774
üzüm (muhteli̇f),2025-01,65.0,45.0,85.0,0,1.4,0,2025-01-01,2025,1,1,0.49999999999999994,0.8660254037844387,40.0,190,60.55555555555556,48.75,39.166666666666664,39.875,47.5,49.49074074074074,10.71366718771185,43.918981481481474,9.158027986125093,0.07339449541284404,4.444444444444443,16.25,11.805555555555557,9.583333333333336,7.629629629629631,5.423452539532334,1.0,3.0,0.2164782144570402,65.0,0.0,3.6838709677419357,0.7483870967741936,80.51612903225806,11.429032258064517,35.4958064516129,65.5,5.0,2.3249753225806447
üzüm (muhteli̇f),2025-02,65.0,45.0,85.0,0,1.4,0,2025-02-01,2025,2,1,0.8660254037844386,0.5000000000000001,40.0,190,65.0,60.55555555555556,48.75,37.5,67.5,58.101851851851855,8.39828085974605,48.10648148148149,12.18352987462014,0.0,0.0,4.444444444444443,4.444444444444443,11.805555555555557,8.611111111111112,3.775632560852281,0.0,3.0,0.14454411678925472,82.5,17.5,0.13214285714285712,0.6107142857142858,64.78571428571429,8.207142857142857,35.8,66.0,2.5,2.3627999999999996
üzüm (muhteli̇f),2025-03,82.5,58.125,106.875,0,1.4,0,2025-03-01,2025,3,1,1.0,6.123233995736766e-17,48.75,190,65.0,65.0,60.55555555555556,37.666666666666664,75.0,63.518518518518526,2.566001196398305,52.68981481481482,12.56219608890626,0.26923076923076916,17.5,17.5,0.0,4.444444444444443,5.416666666666667,5.962524426018248,1.0,2.0,0.04039768647390917,85.0,2.5,9.46774193548387,0.9645161290322581,52.645161290322584,14.703225806451613,36.1441935483871,67.0,2.5,2.4216609677419356
üzüm (muhteli̇f),2025-04,85.0,60.0,110.0,0,1.4,0,2025-04-01,2025,4,2,0.8660254037844387,-0.4999999999999998,50.0,190,82.5,65.0,65.0,39.166666666666664,75.0,70.83333333333333,10.103629710818453,60.162037037037045,14.94651386608165,0.030303030303030276,2.5,20.0,17.5,0.0,7.314814814814814,9.096250301488254,1.0,2.0,0.14263947827037818,125.71428571428571,40.71428571428571,10.783333333333333,1.3066666666666669,59.86666666666667,15.18,36.557,67.5,3.0,2.4675975
üzüm (muhteli̇f),2025-06,125.71428571428571,88.57142857142857,162.85714285714286,0,1.4,0,2025-06-01,2025,6,2,1.2246467991473532e-16,-1.0,74.28571428571429,190,85.0,82.5,65.0,48.75,72.77777777777777,77.5,10.897247358851686,67.80092592592592,13.733131253757156,0.4789915966386553,40.71428571428571,43.21428571428571,2.5,17.5,6.666666666666667,9.46484724300046,1.0,2.0,0.14060964334002177,75.0,-50.71428571428571,22.55666666666667,0.5933333333333334,33.4,28.076666666666664,37.51533333333334,69.0,2.0,2.5885580000000004
üzüm (muhteli̇f),2025-07,75.0,60.0,90.0,0,1.4,0,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,30.0,190,125.71428571428571,85.0,82.5,60.55555555555556,53.333333333333336,97.73809523809524,24.260315850583392,80.62830687830687,24.276588396726854,-0.40340909090909083,-50.71428571428571,-10.0,40.71428571428571,2.5,20.238095238095237,19.253721258835267,-1.0,3.0,0.24821760431778378,57.5,-17.5,27.393548387096775,0.016129032258064516,28.548387096774192,30.129032258064516,37.98935483870968,70.0,2.5,2.6592548387096775
üzüm (muhteli̇f),2025-08,57.5,37.5,77.5,0,1.4,1,2025-08-01,2025,8,3,-0.8660254037844385,-0.5000000000000004,40.0,190,75.0,125.71428571428571,85.0,65.0,39.875,95.23809523809524,26.862588100475016,83.03571428571429,22.542193997126393,-0.23333333333333328,-17.5,-68.21428571428571,-50.71428571428571,40.71428571428571,-2.5,45.91890589253349,-1.0,1.0,0.2820571750549877,55.0,-2.5,26.32903225806452,0.15161290322580645,31.774193548387096,29.980645161290322,38.30903225806451,71.0,2.0,2.71994129032258
üzüm (muhteli̇f),2025-09,55.0,35.0,75.0,0,1.4,1,2025-09-01,2025,9,3,-1.0,-1.8369701987210297e-16,40.0,190,57.5,75.0,125.71428571428571,65.0,37.5,86.07142857142857,35.42921946411936,81.78571428571428,23.908840479229102,-0.04347826086956519,-2.5,-20.0,-17.5,-50.71428571428571,-9.166666666666666,46.280441351619366,-1.0,-1.0,0.41162578630512126,55.0,0.0,20.486666666666668,0.2533333333333333,39.93333333333333,26.709999999999997,38.68666666666666,72.0,2.5,2.7854399999999995
üzüm (muhteli̇f),2025-10,55.0,35.0,75.0,0,1.4,1,2025-10-01,2025,10,4,-0.8660254037844386,0.5000000000000001,40.0,190,55.0,57.5,75.0,82.5,37.666666666666664,62.5,10.897247358851684,80.1190476190476,25.601604966695895,0.0,0.0,-2.5,-2.5,-17.5,-23.57142857142857,24.673893499165533,0.0,-3.0,0.17435595774162696,55.0,0.0,14.100000000000001,0.45483870967741935,56.935483870967744,19.88064516129032,39.26838709677419,72.5,2.0,2.846958064516129
üzüm (muhteli̇f),2025-11,55.0,35.0,75.0,0,1.4,0,2025-11-01,2025,11,4,-0.5000000000000004,0.8660254037844384,40.0,190,55.0,55.0,57.5,85.0,39.166666666666664,55.833333333333336,1.443375672974065,75.53571428571428,27.482601175051435,0.0,0.0,0.0,0.0,-2.5,-6.666666666666667,9.464847243000477,0.0,-2.0,0.025851504590580266,65.0,10.0,11.34,0.7566666666666667,55.4,16.67,39.881,73.0,2.0,2.9113130000000003
üzüm (muhteli̇f),2025-12,65.0,43.0,87.0,0,1.4,0,2025-12-01,2025,12,4,-2.4492935982947064e-16,1.0,44.0,190,55.0,55.0,55.0,125.71428571428571,48.75,55.0,0.0,70.53571428571428,28.137553887562962,0.18181818181818188,10.0,10.0,0.0,0.0,-0.8333333333333334,1.4433756729742444,1.0,-1.0,0.0,67.5,2.5,3.954838709677419,2.0387096774193547,78.38709677419355,11.709677419354838,40.2616129032258,74.0,2.0,2.979359354838709
